x,y
1.09750636853278,-145.098133311537
2.19265130884014,-90.3675790069672
3.04822521074675,-47.5748408338187
4.43669398268685,21.8195283502195
3.91855708626099,-4.08919129857346
3.5508069912903,-22.45076312662
1.61445368616842,-119.286907983786
2.53153707762249,-73.4317811561845
-0.56885862769559,-228.456444239068
3.74158108187839,-12.9444005000981
3.76015109545551,-11.9944248607369
3.96317483764142,-1.86678012298411
-0.512426764937118,-225.613983891718
1.79754466493614,-110.09123878786
-1.21917962329462,-260.955965221433
4.14625345589593,7.34336457796973
4.68529653223231,34.2569995597422
4.65223300852813,32.6043614735966
-1.8666918813251,-293.342914180007
0.246573912678286,-187.67218119363
-0.840678129345179,-242.01177804491
4.71454112348147,35.7436103218027
4.21201586164534,10.5868822956562
-0.197975294198841,-209.856765672327
2.71538862888701,-64.2022490172786
2.66131486650556,-66.9163664252018
0.780692535452545,-161.0028359419
2.9774575647898,-51.0976762874602
0.010663665831089,-199.482563003663
3.57306522456929,-21.3604141002455
1.22740749851801,-138.612506195349
4.57149886596017,28.5823475632469
-0.546132893534377,-227.286032698684
0.422130324179307,-178.88791568065
2.87442378024571,-56.2567697597066
2.24187678052112,-87.8647622905692
-0.860137227922678,-243.019789510936
4.17669059871696,8.86658426624971
2.93024745327421,-53.4556145697629
4.77732842834666,38.8738323029806
-1.87089757365175,-293.582038066343
4.04096968634985,2.02814707184441
1.6134027345106,-119.337342080691
-1.82652214472182,-291.353002901454
-1.26881525735371,-263.469676550829
-0.335726137273014,-216.783034600071
4.98071712511592,49.0075490784061
-0.823419964872301,-241.193020648483
3.82775535294786,-8.63194644014395
-0.450797353638336,-222.522794670986
0.757493977434933,-162.121044088733
4.43636557017453,21.8002856155411
1.89997790683992,-105.003960344145
-0.407951743574813,-220.39135105568
-1.69724288512953,-284.87297815924
4.31894664512947,15.9526725240455
3.87026552273892,-6.46915197512988
0.470292635262012,-176.500581979926
-1.74760320968926,-287.352531861949
-1.31273996108212,-265.651202664034
-0.118231503525749,-205.899273237194
4.87778982776217,43.9182525771947
2.84784271172248,-57.6349820697269
0.935748178511858,-153.191437613996
2.25133794010617,-87.4554143382805
1.16964241815731,-141.510067207808
4.44888098095544,22.415779554856
4.26686825160868,13.3399787428316
1.85557201178744,-107.236184861149
-0.29144244408235,-214.587753067797
3.87674530828372,-6.15627550978281
-0.706293910974637,-235.317415263768
-1.9962703732308,-299.798269762428
3.51126520102844,-24.4158913751778
3.44564244430512,-27.7262984838833
2.870186756365,-56.5083828287171
2.6022214628756,-69.8629412462842
0.822883106768131,-158.824212593437
3.28149131825194,-35.9491848966811
4.94871035846882,47.4213390396209
1.94016737071797,-102.961449584199
1.91536555928178,-104.218510370526
0.324723003199324,-183.771425404573
-0.988042834214866,-249.39646548058
2.42165718064643,-78.8869903317791
-0.0578204470220953,-202.886261013427
-0.0201284033246338,-200.977471854679
2.795078094583,-60.2341324741271
-0.0422484837472439,-202.118557744372
-0.847790304105729,-242.359286729788
4.4621549367439,23.11461238814
4.1233213969972,6.14247926876046
3.50966746779159,-24.4970044777089
-0.928889759816229,-246.466100276431
0.22547008190304,-188.68917519766
3.52740777865984,-23.6143429336287
-1.09277894045226,-254.636082600717
1.46667763730511,-126.647710950413
4.37964451638982,19.0317932647189
-0.758755064802244,-237.918501816409
4.88787852134556,44.3960182009334
-0.835675509879366,-241.750194014966
3.46171073499136,-26.869045794343
0.44716048729606,-177.638120319786
1.24750225571916,-137.626481213821
-1.28615809557959,-264.303224444348
1.69633304560557,-115.206241900172
4.80843436229043,40.3853913280222
4.19723352394067,9.84880298924376
-1.08083858690225,-254.051169420927
0.906797596020624,-154.671301119253
4.61856482527219,30.9333561158189
4.15156606445089,7.60844336557232
0.893355990992859,-155.306093505274
4.04210177832283,2.09079857463498
4.80602067545988,40.304605643844
-1.28359419200569,-264.174521623353
2.59320791065693,-70.3532347700294
-0.320218211039901,-215.991036086254
-0.209250923013315,-210.456007402732
-0.821508231572807,-241.074113639392
2.44960616878234,-77.5169195040201
2.03458822285756,-98.2392765806577
2.54642849881202,-72.716712178464
-1.07294716197066,-253.663706103385
3.12329211179167,-43.8946275729039
4.68245113524608,34.094350184298
4.46392249828205,23.1994199779683
-1.13109722407535,-256.534194562889
0.367811247007921,-181.638924258319
-0.415395922958851,-220.754102762681
2.44023487553932,-77.9742227998136
3.74455767730251,-12.8101060053436
-0.985350753879175,-249.272017003153
0.356544150272384,-182.164119736106
0.207025867188349,-189.677041587293
-1.00322537776083,-250.157800909908
-1.22124980716035,-261.06263929106
2.22685406636447,-88.6446368803532
-1.20353134069592,-260.173209286041
3.38832933269441,-30.6181508698155
2.5166446394287,-74.1619391283511
1.89570892555639,-105.240703909347
0.337567959213629,-183.133284770119
4.48234208486974,24.1360653955598
-1.44620855292305,-272.309097132288
2.88514032890089,-55.7333197851163
4.30888679111376,15.4279962612757
4.65608775941655,32.7805043922742
1.52508515957743,-123.739193007132
-0.0882562452461571,-204.414250886566
0.960323874372989,-151.983300432177
1.17920989380218,-141.04794015433
-1.7603347664699,-287.981289341633
3.53416104055941,-23.286783561682
2.97085206676275,-51.4382939901258
-0.543252452276647,-227.165143840923
3.26697760657407,-36.6381118779351
3.65943896211684,-17.046904868248
-0.447363041108474,-222.376335212918
1.64925635722466,-117.535666715208
3.2860132434871,-35.7034352696705
1.82771879970096,-108.584262314382
3.52121146349236,-23.9759142437186
0.237295456929132,-188.155086517958
0.637089237105101,-168.108486676052
-1.5713764114771,-278.522548588145
-1.9385973578319,-296.938677429183
2.3501466261223,-82.5181301532969
3.18070619856007,-40.9496176952594
2.28001303994097,-86.0113487679777
-1.17538491031155,-258.752155313048
1.06168569251895,-146.909986843552
-0.369815666694194,-218.493696369979
-0.987711742287502,-249.371432654052
0.814999615773559,-159.269894519058
3.41701080673374,-29.1249562131987
4.89414635277353,44.735680805134
-1.05177622032352,-252.593804233181
2.77650676248595,-61.1711867738305
-0.158342136535794,-207.916510566651
-1.61177445901558,-280.57714969775
3.87874617613852,-6.06620408693081
-0.0895264004357159,-204.494340952069
0.509030495071784,-174.541234962202
0.631493753055111,-168.42048021549
4.72247727867216,36.1040714374812
-0.824834202183411,-241.241494105455
4.23505471087992,11.7462365091593
-0.643169126939029,-232.129807827046
2.41375058703125,-79.2684470742366
0.656818449730054,-167.148157713672
-0.971652880078182,-248.591893224188
3.85570711176842,-7.22426753442411
-1.40615755971521,-270.320456672025
-0.981959861237556,-249.077442445557
0.0678181541152298,-196.633089094195
4.68931294442154,34.45322577498
2.97393882134929,-51.3056275708689
2.60567672993056,-69.6845846226723
4.04651358025149,2.34776427815986
-0.550047662341967,-227.500075669025
1.80544655979611,-109.750884652326
2.14720218256116,-92.6462588347867
1.52790890447795,-123.610344204736
-1.4661371994298,-273.290757066657
1.72807624354027,-113.63246192744
2.43704812857322,-78.1542399507214
4.60877592628822,30.4152689303611
0.776279527461156,-161.184812093887
-0.660657297354192,-233.039992386329
0.708873724332079,-164.570961775207
4.37965747667477,18.9763219945614
1.25017983070575,-137.486702351214
-1.78828456951305,-289.407449849251
2.27905813651159,-86.0544031891111
1.40797595470212,-129.618130127935
0.869181240908802,-156.556694684115
3.52928966027685,-23.5299728423416
2.63517262716778,-68.2340898625028
4.89958847616799,44.9646639177166
2.56190234562382,-71.9080704988834
3.99544302001595,-0.252924803348413
1.98829659982584,-100.557397083147
3.51998892822303,-24.0091159522511
2.90697962325066,-54.6810753368557
1.86187884793617,-106.936785375479
4.1029198972974,5.14047190883593
-0.588900575647131,-229.406774723196
-0.417015694547445,-220.849906418468
2.91966963279992,-54.0273916833265
2.82822985481471,-58.5796153044389
3.91716423700564,-4.14953855509277
3.11936619016342,-44.0016431571361
3.68528324691579,-15.7537107981215
3.76313575846143,-11.8092941250202
1.28809176734649,-135.583222189678
0.785065637435764,-160.769179203753
4.22465442121029,11.2573588534126
1.36287828651257,-131.840479836188
-1.03620012057945,-251.807608045025
0.471732496516779,-176.390336361381
1.40853032632731,-129.594874050095
4.41024609934539,20.4794545325905
1.12380354781635,-143.765901935158
-1.51419340143912,-275.725013026353
0.709512491011992,-164.54553383416
1.28224081150256,-135.861870507728
0.990012586815283,-150.470300501869
2.36209117970429,-81.8624584251611
0.35439965990372,-182.284089160597
3.74925847793929,-12.5300185050987
1.4710729373619,-126.465603178563
4.5586571728345,27.9057049697397
2.59624739084393,-70.1807835293538
1.80653472663835,-109.65660328706
4.28353319945745,14.2005021631552
-1.32306767185219,-266.148789968511
2.24460270558484,-87.768095778109
-0.137789168395102,-206.886327497646
-1.99630980170332,-299.829117844304
4.41362676490098,20.690481810063
-1.70704204542562,-285.349760047408
-0.998029996873811,-249.910510187829
4.2108447633218,10.5905112397827
4.34535543085076,17.2948436210855
0.280063810525462,-185.99615890242
1.93732952303253,-103.139595627581
3.82706213905476,-8.61843609834225
-0.79341861163266,-239.652779102684
-0.00400133989751339,-200.173331028131
1.57307389215566,-121.352770075578
1.70642630266957,-114.664156382287
2.97189134568907,-51.4247308722943
-1.21164317033254,-260.597703328227
-1.93116908706725,-296.588569831592
4.53713747044094,26.8722704766521
-1.12612396734767,-256.312488309378
2.49385139346123,-75.3056574018128
0.854179795831442,-157.28883225928
0.705750470049679,-164.702619529485
