x,y,cls
-0.236458107363433,-0.57556273881346,1
0.960788069292903,-0.0803059344179928,2
0.908448687754571,0.285661645699292,1
-0.638101077638566,0.702524364925921,2
0.0599979204125702,-0.468467306811363,2
-0.885774040594697,0.240198865067214,2
0.137358685955405,0.149518871214241,2
0.768346384633332,-0.0884230192750692,2
0.943801301997155,-0.909469692967832,2
-0.37230438599363,-0.11092689819634,2
0.423698023427278,0.976408997550607,1
-0.0588253559544683,0.195042410399765,2
0.289253092836589,0.33587238797918,1
0.74975525541231,-0.754272537771612,2
-0.0246113804168999,-0.439194570295513,1
-0.337606267537922,-0.902455979958177,1
0.210148090030998,-0.373534537386149,2
0.773889808449894,-0.719860628247261,2
-0.7233897279948,0.997431188356131,2
-0.224465171340853,-0.111224670428783,1
0.808763042557985,0.296748268418014,1
0.443105374462903,-0.408538948744535,2
0.568779377732426,-0.362985865678638,2
0.0981425023637712,0.114318832289428,1
-0.364989712368697,0.773834681138396,2
0.409649641253054,0.203498258255422,1
-0.582759106997401,-0.906473321374506,1
0.747251410968602,0.272796615026891,1
0.174240652006119,0.422527009155601,1
-0.636890419293195,0.932958954479545,2
-0.834247263614088,-0.903801217209548,1
0.356440067756921,0.705984858330339,1
0.115857398603112,-0.998224138747901,2
-0.857281516306102,-0.88405630690977,1
-0.939626910258085,0.702628560829908,2
0.473044068086892,0.0777990631759167,1
0.622692377772182,-0.196289375890046,2
-0.489930799230933,0.362575825303793,2
0.746105331461877,0.759865857195109,1
0.0694037550128996,0.701325349509716,1
0.651221478823572,0.886522319633514,1
0.160242370329797,-0.355304998811334,2
0.540239848662168,-0.640938881319016,2
-0.469053073320538,0.5579788768664,2
-0.536722346674651,-0.331686486955732,1
0.84694189671427,-0.239531382452697,2
-0.657648022752255,-0.0455111241899431,2
-0.541359937284142,-0.22408357122913,1
0.776701090391725,0.423851921223104,1
-0.126828828826547,-0.200126046780497,2
0.215304297860712,-0.30703827412799,2
-0.459789007902145,0.124839996919036,2
-0.200746557675302,0.72219389397651,2
-0.126511097420007,-0.871871521230787,1
0.736107228323817,-0.0955978063866496,2
0.329481585416943,0.6067008767277,1
-0.846065329853445,-0.696441856678575,1
-0.0504546570591629,0.383262826129794,2
0.996461043599993,-0.178870873060077,2
-0.98432057024911,-0.163041491992772,1
-0.989448817912489,0.493133987765759,2
-0.0135821085423231,0.867800614330918,2
0.421773245558143,-0.274175057653338,2
0.383638984989375,-0.644779895897955,2
-0.0320782349444926,0.0661216792650521,2
0.288898155558854,-0.675443396903574,2
0.307326430920511,-0.405711907427758,2
-0.961671313270926,0.262708536349237,2
-0.136395582929254,0.330793044529855,2
0.495162487030029,0.167770434170961,1
0.0747748371213675,-0.0602091317996383,2
0.0399095583707094,-0.693824706599116,2
0.598672086838633,-0.505050455685705,2
0.206502654589713,0.004607904702425,1
-0.387846341822296,-0.975529337767512,1
0.835032666102052,0.260908312629908,1
-0.922565027140081,-0.702474826015532,1
-0.560078353155404,0.74052808387205,2
0.325493115000427,-0.118306424003094,2
0.83838046900928,0.704150415491313,1
0.358163317665458,0.264897387940437,1
-0.317568446975201,0.836955183185637,2
-0.333178603090346,-0.0179260745644569,2
0.440062126610428,-0.371798728127033,2
0.220816572196782,0.863570739980787,1
-0.60905987303704,-0.549602445214987,1
-0.0575741385109723,0.604169856291264,2
0.434067020658404,0.739187649451196,1
-0.0522345155477524,0.163308553863317,2
-0.0799662610515952,-0.524146748706698,1
-0.474779095035046,-0.0476919421926141,1
-0.132019363809377,-0.118386210873723,1
-0.717345420271158,0.232893038541079,2
-0.564274363685399,-0.342546620871872,1
0.346459612250328,-0.622436455450952,2
-0.458708608523011,0.665164561010897,2
-0.919678159058094,-0.485179045703262,1
-0.661909013986588,-0.690527703613043,1
-0.878608589991927,-0.279941289220005,1
0.705318762920797,0.885818229522556,1
