x,y,cls
-0.676354344002903,-0.672950186301023,3
0.128128104843199,0.473093473352492,4
0.845082589890808,-0.0749348262324929,1
-0.139558971393853,0.557478678412735,2
-0.357162643689662,-0.306511220056564,2
-0.535376789979637,-0.94410404516384,3
-0.355480963829905,-0.667756480164826,3
-0.832349839154631,0.658383475150913,1
0.462548137642443,-0.430062489584088,4
0.184099055826664,-0.214696053415537,2
-0.848753516562283,0.133889292366803,1
-0.683320013340563,-0.486547566018999,3
0.168399640358984,-0.146846230141819,2
-0.939468246418983,0.986714762169868,1
0.605134718120098,0.386576318647712,3
-0.771096492186189,0.429296700283885,1
0.26954383822158,-0.618067462928593,4
0.223595726769418,0.348624245263636,2
0.813379378523678,-0.932728838641196,1
0.224192097317427,-0.662148137111217,4
-0.729314055293798,0.612113624345511,1
-0.0195905305445194,0.700318097136915,2
-0.717826205305755,0.0124249467626214,1
0.350635943934321,0.40781528595835,4
0.318595491815358,-0.258786069694906,2
0.69187713926658,0.866758360527456,3
0.810930339153856,-0.170570311136544,1
-0.0410209866240621,-0.155470684170723,4
-0.333753621205688,-0.200394157320261,4
-0.966272400226444,-0.0924100517295301,3
0.229347149841487,-0.930788387078792,1
0.96772925555706,0.623960231430829,3
0.457340531051159,0.178909150417894,4
-0.224097731988877,-0.678974091075361,3
0.118212392088026,-0.670746938791126,4
0.0939510362222791,0.278022945858538,2
-0.720056663732976,0.213203495834023,1
-0.646190690807998,-0.103200668469071,2
-0.981650890316814,0.926906233187765,1
-0.623720239847898,-0.534180351067334,3
-0.938695050310344,0.0218188860453665,1
-0.0621359432116151,0.340166532434523,4
0.767930255271494,0.798923118039966,3
-0.266859899275005,-0.101381472311914,4
-0.406697399914265,-0.418599569238722,2
0.698803428094834,0.481590057723224,3
0.153968177270144,-0.702536220662296,1
-0.165690048597753,0.0235955165699124,4
0.0673414007760584,-0.170623070094734,2
-0.712945674080402,0.609829287044704,1
-0.0480060535483062,0.762397902086377,1
0.269275765866041,0.689089925959706,3
0.964348098728806,0.602474986575544,3
-0.298594420775771,-0.0337801245041192,4
0.42772374721244,0.607586401514709,3
0.279166107997298,0.791876876261085,3
0.40468445699662,-0.372943262569606,4
-0.725769950076938,0.731362903490663,1
0.291056750807911,-0.617712459992617,4
0.937326338607818,0.591914530377835,3
0.900693985633552,-0.638594402931631,1
0.483741277363151,0.186947085894644,4
-0.37658280460164,0.129981048870832,4
0.600663810968399,0.382653460372239,3
-0.519206472206861,-0.152738458942622,2
-0.822481066919863,0.77390604512766,1
-0.165793061256409,0.763799007050693,1
0.891201604623348,0.519899576436728,3
0.690723023377359,-0.874120553955436,1
0.789874565321952,-0.194059485103935,1
0.267829835414886,0.145913757383823,2
-0.968207212164998,-0.723685359582305,3
-0.663205596618354,-0.302019367460161,3
0.823631718289107,-0.835655150469393,1
-0.396793980151415,-0.643717485480011,3
0.49249891191721,-0.954036572948098,1
0.922333971597254,-0.562851906288415,1
-0.652600069064647,0.13844059407711,2
-0.226482556667179,-0.244376464746892,4
0.981475157197565,-0.812901464290917,1
-0.536426996812224,-0.995261187665164,3
0.862599865533412,0.710168791003525,3
0.751735928002745,0.899351594038308,3
0.556685643270612,0.305244113318622,4
-0.987347408663481,0.776675136294216,1
-0.75820134440437,0.221276644151658,1
-0.631969069130719,0.836536506190896,1
0.273925920482725,-0.146521900780499,2
-0.0393799603916705,-0.708279233425856,3
0.0482006496749818,-0.873551129363477,1
-0.147629637736827,-0.132724717259407,4
0.303675475995988,0.772980290930718,3
-0.825383459683508,0.892276135273278,1
0.294291988480836,0.205409058835357,2
0.85682424204424,-0.977601912338287,1
0.198519758414477,-0.939533687196672,1
0.437474116217345,0.546454384922981,4
0.679444367997348,0.38701392384246,3
-0.138867436442524,0.343373334035277,4
-0.750632900279015,-0.845555418170989,3
0.238154125865549,0.295566771645099,2
0.61658280249685,-0.548696268349886,1
0.519636783283204,-0.951156169641763,1
-0.200928077101707,0.766462749335915,1
-0.955472900066525,0.388671095948666,1
0.655759389512241,0.401780994143337,3
-0.456678712740541,0.739294659812003,1
-0.18633632035926,0.967733490746468,1
0.781985475681722,-0.323075721971691,1
-0.816081295721233,0.378969754092395,1
-0.38830385915935,0.622538927476853,1
0.756491362582892,0.228079110849649,3
0.878364878706634,0.464707300066948,3
0.436833914835006,-0.398009224329144,4
0.644069703295827,-0.984854778740555,1
0.191039193421602,0.309594749938697,2
-0.475145766045898,-0.866652589756995,3
-0.913585315458477,-0.32842035125941,3
0.264658053871244,0.22724543325603,2
0.711454460397363,0.97845345037058,3
0.175563771277666,-0.222162508871406,2
-0.209138666745275,-0.96718387817964,3
0.180775627493858,0.0350662926211953,2
0.668769917450845,0.095117419026792,4
0.23900775751099,-0.92174996715039,1
-0.555639063939452,0.502841530367732,1
0.175166756846011,-0.0504548540338874,2
0.385666423011571,-0.90576463425532,1
0.616906941868365,0.399120898917317,3
0.735658588819206,-0.732508118730038,1
-0.81012956565246,-0.109056774061173,3
-0.814206447452307,0.352624156046659,1
-0.442086724098772,-0.830108093097806,3
0.389179879799485,-0.603124780580401,1
0.311308220028877,0.790939501486719,3
0.453810961917043,-0.149322025943547,4
-0.345328743103892,-0.123430701903999,4
0.0761645375750959,-0.259086754638702,2
0.154856329318136,0.25738377077505,2
-0.125265313778073,0.995479825884104,1
-0.512429561465979,0.936798432841897,1
0.903198563028127,-0.940644040238112,1
-0.785803590435535,-0.970177660696208,3
-0.864319002721459,-0.531360438559204,3
0.767793614882976,-0.432869559619576,1
-0.352787246927619,0.457289349287748,2
0.575272191315889,-0.855944991111755,1
-0.215447266120464,-0.103271085768938,4
-0.57838811352849,-0.944654250051826,3
0.136864447034895,0.211470500566065,2
0.283836498856544,0.799521940760314,3
-0.461754546035081,-0.35505493124947,2
0.937104359734803,-0.733279943931848,1
-0.660229518543929,-0.452858194243163,3
0.671250938437879,-0.987124037928879,1
-0.00936879217624664,0.443363131955266,4
-0.632805446628481,0.292845371179283,2
0.642890783026814,-0.587507612537593,1
0.42845774628222,-0.0830554044805467,2
-0.498639062512666,-0.418892723042518,2
-0.722208411432803,-0.903901390265673,3
-0.410876624751836,-0.64071706822142,3
-0.870187388733029,-0.482197677250952,3
-0.124196757096797,-0.0691068065352738,4
0.523045455571264,-0.30664511397481,4
0.0595114934258163,0.161411847453564,2
0.55276878317818,0.84281189693138,3
0.684816102962941,-0.606560003012419,1
0.142275745980442,-0.423663227353245,2
-0.948220449965447,0.151527543086559,1
-0.0459905425086617,-0.807364031206816,3
0.365668628364801,0.963302515912801,3
0.914847313426435,0.0908136684447527,3
0.168162771500647,0.163219972979277,2
-0.955121573526412,0.711978233419359,1
0.43765572225675,0.000907232519239187,2
-0.708286024164408,-0.0531400144100189,3
-0.241346374619752,0.937007518485188,1
0.639932284597307,0.928130965679884,3
0.105616614222527,0.323626954574138,2
-0.0210286374203861,0.276281741447747,4
0.0531703024171293,-0.0502953082323074,2
-0.669940097257495,0.809784307144582,1
-0.616438976489007,0.672193570528179,1
-0.468832893762738,0.500156573485583,2
-0.779522076714784,-0.382765520364046,3
-0.061241589486599,0.70722452364862,1
0.568817956373096,0.11848040856421,4
0.327676395885646,-0.712975809816271,1
0.3940365081653,-0.988719027955085,1
-0.425900937058032,0.366921856999397,2
-0.403054795227945,0.66294681141153,1
-0.708782773930579,0.883782080374658,1
-0.667726299725473,-0.379555754363537,3
0.843553209211677,0.716263723559678,3
-0.363970789592713,0.439974193461239,2
-0.153840807732195,-0.860455949790776,3
0.282976522110403,-0.490920534357429,4
0.804811742622405,0.346838524099439,3
-0.818224529270083,-0.902937889564782,3
-0.940809178166091,0.146923105698079,1
-0.169476544018835,0.0448594344779849,4
0.759623110760003,0.547565639019012,3
-0.42917707702145,0.181064139120281,2
0.364834022708237,-0.3195172958076,4
0.75666493922472,-0.647971539292485,1
0.703813248779625,0.891290572471917,3
0.383037609048188,0.701217491179705,3
0.640257681254297,-0.42558109620586,1
0.13351962575689,-0.983995728660375,1
-0.861501298844814,0.79493621783331,1
-0.739101939368993,-0.386520231608301,3
0.454141479451209,0.233770104125142,4
-0.00413363520056009,0.00919403042644262,4
-0.280439144000411,0.988538078498095,1
0.721070422325283,-0.0185095551423728,1
-0.0963000440970063,0.159239534288645,4
-0.481793321669102,-0.217304826248437,2
-0.612407715991139,-0.822444486431777,3
-0.0544409011490643,-0.00716724945232272,4
-0.607052818872035,0.247743759769946,2
-0.855118243955076,0.662078377790749,1
-0.45717481803149,-0.214775960892439,2
-0.818507239222527,0.059010146651417,1
0.171743830200285,0.668707304168493,4
-0.209627614356577,0.149280564859509,4
0.885169723071158,0.171504891011864,3
-0.839131043292582,0.925814619287848,1
-0.733293448574841,-0.84172905003652,3
0.155947325285524,-0.552274288609624,4
0.474301349371672,-0.737510545179248,1
-0.587704251054674,0.991169061046094,1
-0.99873353773728,0.504203039221466,1
0.684289176482707,0.189687038771808,3
0.342608015518636,-0.161373700015247,2
0.31192906294018,-0.48342915950343,4
0.796646696981043,0.143141622655094,3
0.0270427418872714,-0.244776242878288,2
0.192821084521711,-0.662662012968212,4
-0.391891938168555,0.943419098388404,1
0.950594765599817,-0.0394571181386709,1
0.86198612768203,-0.813667803537101,1
0.550156994722784,0.100184022914618,4
-0.874484158121049,0.0752591756172478,1
-0.151342098601162,0.82443039631471,1
-0.726288618519902,-0.880043997429311,3
0.141496543306857,0.249093841761351,2
0.771500676404685,-0.00562747940421104,1
-0.224825540557504,0.683283410966396,1
-0.397942281328142,-0.929285299032927,3
0.833765765652061,-0.951005780138075,1
-0.816179868299514,0.79807148873806,1
0.301530046388507,-0.298870097380131,2
0.540274849161506,-0.471755361184478,1
0.678936547599733,-0.445286785252392,1
0.541645700111985,0.47751923231408,3
0.606999481096864,-0.847993981093168,1
-0.115561999380589,-0.355414657387882,4
-0.670834806282073,0.430701738223433,1
-0.238002715166658,-0.795200075022876,3
0.618533629458398,-0.378145128488541,1
0.149427741765976,-0.98531203251332,1
0.257286977954209,-0.460508105810732,4
-0.762047071941197,0.230690555181354,1
0.178840912878513,0.116176032926887,2
-0.472377079539001,-0.441193553619087,2
-0.579616146162152,-0.980007767211646,3
-0.934752442874014,-0.445492447353899,3
-0.0525852642022073,0.410802833270282,4
-0.772214652970433,0.0846186014823616,1
-0.933805883862078,-0.801635580603033,3
-0.828211444430053,-0.978747863322496,3
-0.93994813086465,-0.123760730959475,3
0.322795780841261,0.761486494448036,3
-0.847668089903891,-0.540057283360511,3
-0.66587319644168,0.0847448944114149,2
0.540492060128599,-0.0666038868948817,4
-0.268035140354186,-0.326800420414656,4
-0.609880882315338,0.341558506712317,2
0.724000763613731,0.368055982980877,3
-0.108493648935109,0.392851492855698,4
-0.290496368892491,0.0748612321913242,4
0.581839588470757,-0.446092798840255,1
0.11011720309034,0.685614700429142,4
-0.092410596087575,-0.0255368938669562,4
-0.997386272996664,-0.80479049962014,3
0.303274492733181,0.966796285007149,3
0.989003014750779,-0.408225929830223,1
-0.132654222194105,0.475845377892256,2
-0.69647976057604,0.895043794997036,1
-0.438437717966735,0.523739634081721,2
-0.356257957872003,-0.770743527915329,3
-0.341379508841783,-0.765297180972993,3
-0.437365081161261,0.0496337302029133,4
0.583838845137507,0.253081382252276,4
0.468322288244963,-0.297775358892977,4
0.813182153273374,0.742576101329178,3
0.961017225403339,0.504785987082869,3
0.654383013024926,-0.26878829067573,1
-0.540747583843768,0.970082988962531,1
-0.618688894435763,0.737385324668139,1
0.336988298222423,0.963302443735301,3
0.962140034418553,-0.225184072740376,1
0.0882006203755736,0.678949457593262,4
0.467082504648715,0.887182079721242,3
0.162645315285772,0.635129487607628,4
0.440372057259083,-0.229543463792652,4
0.677321357652545,-0.393050534650683,1
0.888600546400994,0.192502748221159,3
0.784658959601074,0.64992449618876,3
-0.369874747935683,0.209040929563344,4
0.43337419629097,-0.720312542747706,1
-0.857746277935803,-0.850999351125211,3
0.558881386648864,0.325872332323343,4
0.740541432052851,-0.417185964994133,1
-0.436210555490106,0.371662444900721,2
-0.182081818580627,0.47005495801568,2
-0.477820359170437,0.663704383652657,1
0.777257074601948,-0.335397719871253,1
-0.167057890910655,0.58934982586652,2
0.289715168997645,0.174563997425139,2
-0.607262752018869,-0.683503547683358,3
0.51621713815257,-0.107608850579709,4
0.177367095369846,0.118439509067684,2
0.471883185207844,0.0994876222684979,4
-0.982906888704747,0.309593149460852,1
