x,y,cls
-0.90254123788327,-0.757327027618885,1
-0.736230144277215,0.345730855129659,2
-0.304250972811133,0.676482269540429,2
0.719714130740613,-0.565222247038037,2
0.70319002866745,-0.515514164231718,2
-0.790842339396477,-0.89496091613546,1
0.580752779264003,-0.397461194079369,2
0.481928393244743,-0.161533314734697,2
-0.848837105557323,0.838682458270341,2
0.21505289291963,0.0885689943097532,1
0.0398908425122499,0.276285809930414,1
0.953948350157589,-0.474815919063985,2
0.439683860167861,-0.48342184536159,2
0.830993514042348,-0.383964281063527,2
0.25974342925474,0.210074372123927,1
-0.818403382319957,-0.115360721945763,1
-0.795256807468832,-0.157353784888983,1
0.96921559330076,-0.787029630038887,2
-0.589589033275843,0.534495943691581,2
0.838288830593228,-0.362945379689336,2
-0.923318242654204,0.00480065215379,2
0.870995093137026,0.35526165086776,1
-0.561873127240688,0.914695532992482,2
0.852564400061965,-0.652018538210541,2
0.130019803997129,0.798214640002698,1
-0.131145107094198,-0.446410128381103,1
-0.484671813901514,-0.639669369906187,1
0.789594480302185,-0.327933879569173,2
0.412919616792351,0.507340325973928,1
-0.499388126656413,0.347457049414515,2
-0.154092861805111,-0.682733810506761,1
0.678619959857315,-0.67873111134395,2
0.872776051051915,-0.74127598432824,2
0.435733459889889,-0.941701351199299,2
-0.168137861415744,0.195113691035658,2
-0.900377329438925,0.546506793238223,2
-0.130292624235153,0.645932064391673,2
-0.908021107781678,-0.19003790942952,1
-0.991697346325964,-0.384035736788064,1
0.209636476822197,0.507884666789323,1
0.297137046698481,0.917169937398285,1
0.614813745487481,-0.0530709465965629,2
0.516551543492824,-0.333018582779914,2
-0.516378022264689,0.429867377970368,2
0.627960888668895,0.982872908003628,1
0.816914977040142,-0.363076541107148,2
-0.421037733089179,0.276176068931818,2
0.57938992511481,-0.996077215764672,2
0.602625320665538,0.887099300511181,1
0.150128012988716,-0.388781261630356,2
0.0930700064636767,-0.224869567900896,2
-0.960327696520835,-0.617533125914633,1
-0.755281446035951,-0.777365716639906,1
-0.881632850971073,-0.446562368888408,1
-0.0618364252150059,0.605146213900298,2
0.10988830216229,0.209448614623398,1
0.479012590367347,0.94305921299383,1
0.844892291817814,0.592458965722471,1
-0.396433431189507,0.041909568477422,2
-0.126568376552314,0.792717026546597,2
-0.487217125948519,-0.482962962705642,1
0.189911098685116,0.0535826915875077,1
-0.927522288169712,-0.438658826984465,1
-0.858872222248465,-0.935680891852826,1
-0.907548319548368,-0.0262168599292636,1
-0.0620424896478653,0.283745743799955,2
0.659831488505006,-0.130059802439064,2
0.765935699921101,-0.102368756197393,2
-0.82266949955374,-0.873551516793668,1
0.777913129422814,-0.584373304620385,2
-0.267934129573405,-0.91964333737269,1
0.5673319385387,0.489323981106281,1
0.348318262025714,0.101512889377773,1
-0.660996455233544,-0.493664348032326,1
0.586137982085347,-0.598398170433939,2
-0.685724874958396,-0.0516911782324314,1
-0.802712466567755,0.139996877405792,2
0.187588489614427,-0.443808017298579,2
0.290154117625207,-0.126477603800595,2
-0.087125213816762,0.737356226891279,2
-0.0565587626770139,0.0428393646143377,2
0.843869352247566,-0.67529604723677,2
0.448354804422706,-0.63939734781161,2
-0.379487075842917,-0.762368518859148,1
-0.146845892071724,0.179745698813349,2
0.089383244048804,0.420800246763974,1
0.503687627147883,-0.338306792080402,2
-0.834819252137095,0.380410490557551,2
-0.305009540170431,-0.788276771083474,1
0.439535932615399,-0.529289005789906,2
0.775806701276451,0.980975968763232,1
-0.561286407988518,-0.230233389418572,1
0.414678727276623,-0.873085948172957,2
-0.441436402965337,-0.414908561389893,1
-0.692672804463655,-0.906159047968686,1
0.404164875857532,0.946921600960195,1
-0.712080932222307,-0.138901522848755,1
0.39185510808602,0.149693033192307,1
0.0704039451666176,-0.331085185986012,2
-0.2280462840572,-0.462871893774718,1
0.312570048030466,-0.215978433378041,2
0.323759261053056,0.936653438489884,1
-0.470532641746104,0.381004211492836,2
0.511112257838249,-0.329710793681443,2
0.663040831685066,0.335774365346879,1
-0.239383946638554,0.000695939641445875,2
0.536731856875122,0.119546608999372,1
-0.460316103417426,-0.66879472695291,1
0.91545632109046,0.921407049521804,1
0.316203371156007,0.940062324982136,1
-0.649923361837864,0.899759058374912,2
-0.0842753425240517,0.0157666313461959,2
0.55468044988811,0.00657310988754034,1
0.47888369159773,-0.0384576204232872,2
0.0974932382814586,-0.0300029735080898,2
-0.800913807936013,-0.333748924545944,1
0.609984503127635,-0.858350186608732,2
-0.26364571088925,-0.784027291927487,1
0.50255178892985,0.93062564637512,1
0.358158189803362,-0.912382878828794,2
-0.954092360567302,-0.577336938120425,1
-0.536029925569892,-0.762136444915086,1
0.487207483965904,0.277228618972003,1
0.122729836031795,-0.650545233394951,2
0.337041891179979,0.913387961219996,1
-0.917516998946667,-0.705657020676881,1
0.333043720107526,0.160890517290682,1
-0.942667999304831,0.849380178842694,2
-0.406302451621741,-0.589702214580029,1
-0.654494146816432,-0.337533697951585,1
-0.0901703685522079,0.481945701409131,2
0.63380371266976,0.964248202275485,1
-0.0107241258956492,-0.234617670997977,1
-0.235330726485699,0.970128731802106,2
0.644484726712108,-0.268479853402823,2
-0.314595403615385,-0.715507932938635,1
-0.00534186977893114,-0.408857630100101,1
-0.150248830672354,-0.751409877091646,1
0.191036436706781,0.595739094540477,1
0.895600928924978,0.520476685836911,1
0.94699725555256,0.186299916822463,1
0.574397868942469,0.335274768993258,1
-0.75232961261645,0.91804879438132,2
-0.169094766955823,0.913821270223707,2
-0.506068248767406,0.479703109711409,2
0.562646273057908,-0.580680077429861,2
-0.566884329542518,0.936049957759678,2
-0.0198200019076467,0.52398011693731,2
0.833836702629924,0.66230592597276,1
-0.556145540438592,0.741292237304151,2
-0.565975719131529,0.44695361610502,2
-0.205590398516506,0.712466616183519,2
0.954722589813173,-0.588080443907529,2
-0.859840490389615,-0.492850025650114,1
0.781832238193601,-0.205012374557555,2
-0.126905358862132,-0.627953992690891,1
-0.850236403755844,0.151733753737062,2
-0.238383607473224,-0.295065341982991,1
0.861959581263363,0.918214538134634,1
-0.0679727154783905,0.562156049534678,2
-0.512980525381863,-0.342265469022095,1
0.575686371419579,-0.67887020483613,2
0.294167947489768,0.691623066551983,1
